Id;OznKoord;NazKlase;Bio_1;Bio_2;Bio_3;Bio_4;Bio_5;Bio_6;Bio_7;Bio_8;Bio_9;Bio_10;Bio_11;Bio_12;Bio_13;Bio_14;Bio_15;Bio_16;Bio_17;Bio_18;Bio_19;EKSPOZICIJ;NDM__M_;NAGIB_TERE
175251;ZORKOVAC;Ambrosia artemisiifolia L.;11,5;9,4;31;71,83;27,5;-2,2;29,7;11,9;3,4;20,6;2,1;1083;116;66;18;331;206;277;238;269;132;2
175261;ŽUPANJA;Ambrosia artemisiifolia L.;11,3;10,5;33;75,09;28,1;-3,2;31,3;19;2,8;20,6;1,3;761;92;46;19;238;149;224;168;156;81;0
175271;ŽUPANJA;Ambrosia artemisiifolia L.;11,3;10,5;33;75,09;28,1;-3,2;31,3;19;2,8;20,6;1,3;761;92;46;19;238;149;224;168;156;81;0
175281;ŽUPANJA;Ambrosia artemisiifolia L.;11,3;10,5;33;75,09;28,1;-3,2;31,3;19;2,8;20,6;1,3;761;92;46;19;238;149;224;168;156;81;0
175291;xy.97605;Ambrosia artemisiifolia L.;11,1;9,4;30;74,83;27,4;-3,1;30,5;20,5;2,7;20,5;1,2;945;101;50;20;280;163;280;183;26;117;0
175301;XY.98553;Ambrosia artemisiifolia L.;11,1;9,4;30;74,4;27,4;-3;30,4;20,5;2,7;20,5;1,3;971;102;53;20;281;171;281;193;65;125;0
175321;ZAGREB;Ambrosia artemisiifolia L.;11;9,3;30;75,49;27,4;-3,1;30,5;20,5;2,5;20,5;1,1;934;102;48;21;284;159;284;176;165;130;1
175331;ZATON.17789;Ambrosia artemisiifolia L.;14,9;9,5;34;63,36;29,9;2,3;27,6;11,8;23,2;23,2;7,1;876;123;42;35;338;137;137;256;154;22;0
175341;ZDIHOVO.17821;Ambrosia artemisiifolia L.;10,7;9,3;31;72,99;26,8;-3,1;29,9;11,1;2,4;19,9;1,1;1067;110;62;18;316;196;291;223;152;184;1
17535;xy.96552;Ambrosia artemisiifolia L.;11,2;10,3;32;77,82;28,5;-3,6;32,1;19,2;2,3;20,9;0,8;691;84;43;19;212;138;200;152;135;85;0
17536;xy.96554;Ambrosia artemisiifolia L.;11,1;9,8;31;75,65;27,2;-3,5;30,7;18,8;2,5;20,4;0,9;683;87;40;22;218;126;210;141;167;89;0
17537;xy.96556;Ambrosia artemisiifolia L.;11,1;9,8;31;75,82;27,2;-3,5;30,7;18,8;2,5;20,4;0,9;664;85;39;22;213;124;204;138;198;90;0
17538;xy.96823;Ambrosia artemisiifolia L.;11;10;32;75,38;27,2;-3,6;30,8;18,7;2,5;20,2;0,9;707;91;41;22;226;130;217;146;272;90;0
17539;xy.96824;Ambrosia artemisiifolia L.;11,1;9,9;32;75,61;27,2;-3,5;30,7;18,8;2,5;20,3;0,9;682;86;41;21;216;129;207;143;194;86;0
17540;xy.96872;Ambrosia artemisiifolia L.;11,1;9,6;31;72,95;27,3;-2,9;30,2;11,6;2,9;20,3;1,5;997;105;58;17;292;185;270;211;108;106;0
17541;xy.96479;Ambrosia artemisiifolia L.;11;10,5;33;73,81;27,5;-3,4;30,9;18,6;2,8;20,1;1,1;780;96;46;20;243;148;230;168;180;82;0
17542;xy.96479;Ambrosia artemisiifolia L.;11;10,5;33;73,81;27,5;-3,4;30,9;18,6;2,8;20,1;1,1;780;96;46;20;243;148;230;168;180;82;0
17543;xy.96480;Ambrosia artemisiifolia L.;11;10,5;33;73,81;27,5;-3,4;30,9;18,6;2,8;20,1;1,1;780;96;46;20;243;148;230;168;180;82;0
17544;xy.96480;Ambrosia artemisiifolia L.;11;10,5;33;73,81;27,5;-3,4;30,9;18,6;2,8;20,1;1,1;780;96;46;20;243;148;230;168;180;82;0
17545;xy.96484;Ambrosia artemisiifolia L.;11;10,4;33;73,92;27,5;-3,4;30,9;18,5;2,8;20,1;1,1;778;96;46;20;243;148;230;167;288;85;0
17546;xy.96486;Ambrosia artemisiifolia L.;11;10,4;33;73,91;27,5;-3,4;30,9;18,6;2,8;20,1;1,1;778;96;46;20;243;148;230;167;288;85;0
17547;xy.96444;Ambrosia artemisiifolia L.;11;10,5;33;73,6;27,5;-3,4;30,9;18,5;2,8;20,1;1,1;779;96;46;20;243;148;230;168;291;86;0
17549;xy.96472;Ambrosia artemisiifolia L.;11;10,4;33;73,91;27,5;-3,4;30,9;18,6;2,8;20,1;1,1;778;96;46;20;243;148;230;167;288;85;0
17550;xy.96476;Ambrosia artemisiifolia L.;11;10,4;33;73,92;27,5;-3,4;30,9;18,5;2,8;20,1;1,1;778;96;46;20;243;148;230;167;288;85;0
17551;xy.96478;Ambrosia artemisiifolia L.;11;10,4;33;73,92;27,5;-3,4;30,9;18,5;2,8;20,1;1,1;778;96;46;20;243;148;230;167;288;85;0
17552;xy.96478;Ambrosia artemisiifolia L.;11;10,4;33;73,92;27,5;-3,4;30,9;18,5;2,8;20,1;1,1;778;96;46;20;243;148;230;167;288;85;0
17553;xy.96428;Ambrosia artemisiifolia L.;11;10,4;33;73,92;27,5;-3,4;30,9;18,5;2,8;20,1;1,1;778;96;46;20;243;148;230;167;288;85;0
17554;xy.96430;Ambrosia artemisiifolia L.;11;10,4;33;73,91;27,5;-3,4;30,9;18,6;2,8;20,1;1,1;778;96;46;20;243;148;230;167;296;85;0
17555;xy.96434;Ambrosia artemisiifolia L.;11;10,5;33;73,81;27,5;-3,4;30,9;18,6;2,8;20,1;1,1;780;96;46;20;243;148;230;168;288;85;0
17556;xy.96435;Ambrosia artemisiifolia L.;11;10,4;33;73,92;27,5;-3,4;30,9;18,5;2,8;20,1;1,1;778;96;46;20;243;148;230;167;288;85;0
17557;xy.96442;Ambrosia artemisiifolia L.;11;10,5;33;73,81;27,5;-3,4;30,9;18,6;2,8;20,1;1,1;780;96;46;20;243;148;230;168;288;85;0
17558;xy.96443;Ambrosia artemisiifolia L.;11;10,5;33;73,6;27,5;-3,4;30,9;18,5;2,8;20,1;1,1;779;96;46;20;243;148;230;168;288;85;0
17559;xy.96367;Ambrosia artemisiifolia L.;11;9,9;32;74,13;27,2;-3,4;30,6;18,6;2,8;20,1;1;737;95;42;23;239;131;233;148;68;102;0
17560;xy.96414;Ambrosia artemisiifolia L.;11;10,5;33;73,81;27,5;-3,4;30,9;18,6;2,8;20,1;1,1;780;96;46;20;243;148;230;168;288;85;0
17561;xy.96418;Ambrosia artemisiifolia L.;11;10,4;33;73,91;27,5;-3,4;30,9;18,6;2,8;20,1;1,1;778;96;46;20;243;148;230;167;288;85;0
17562;xy.96424;Ambrosia artemisiifolia L.;11;10,5;33;73,6;27,5;-3,4;30,9;18,5;2,8;20,1;1,1;779;96;46;20;243;148;230;168;291;86;0
17563;xy.96425;Ambrosia artemisiifolia L.;11;10,5;33;73,81;27,5;-3,4;30,9;18,6;2,8;20,1;1,1;780;96;46;20;243;148;230;168;291;86;0
17564;xy.96426;Ambrosia artemisiifolia L.;11;10,5;33;73,81;27,5;-3,4;30,9;18,6;2,8;20,1;1,1;780;96;46;20;243;148;230;168;291;86;0
17565;xy.95266;Ambrosia artemisiifolia L.;10,6;9,6;31;74,37;26,5;-3,9;30,4;19,8;2,2;19,8;0,6;910;100;47;22;280;153;280;171;190;134;0
17567;xy.95430;Ambrosia artemisiifolia L.;11,1;9,7;31;74;27,3;-3,3;30,6;18,7;2,9;20,3;1,2;749;95;41;24;244;128;243;147;153;101;0
17568;xy.95476;Ambrosia artemisiifolia L.;11,1;10,3;33;75,09;27,7;-3,4;31,1;18,7;2,5;20,3;1;745;92;45;20;234;144;221;161;78;79;0
17569;xy.96213;Ambrosia artemisiifolia L.;11,1;9,4;31;74,7;27,4;-2,9;30,3;20,5;2,7;20,5;1,3;953;101;51;20;280;166;280;187;81;115;0
17570;xy.96219;Ambrosia artemisiifolia L.;7,8;8,4;30;68,4;23;-4,6;27,6;3,9;15,9;16,4;-1,2;1280;150;81;20;428;263;269;333;331;748;1
17571;xy.95093;Ambrosia artemisiifolia L.;10,8;9,6;31;74,47;26,9;-3,5;30,4;20,1;2,4;20,1;0,9;934;100;50;20;276;163;276;183;191;110;0
17572;xy.99074;Ambrosia artemisiifolia L.;10,4;8,5;31;66,91;25,5;-1,9;27,4;6,7;18,9;18,9;1,8;1320;156;83;23;451;271;271;338;274;441;2
17573;xy.99342;Ambrosia artemisiifolia L.;14,3;9,2;33;64,32;29,3;1,9;27,4;11,1;22,7;22,7;6,4;904;126;45;34;345;145;145;264;299;128;3
17575;xy.95266;Ambrosia artemisiifolia L.;10,6;9,6;31;74,37;26,5;-3,9;30,4;19,8;2,2;19,8;0,6;910;100;47;22;280;153;280;171;190;134;0
17576;xy.95266;Ambrosia artemisiifolia L.;10,6;9,6;31;74,37;26,5;-3,9;30,4;19,8;2,2;19,8;0,6;910;100;47;22;280;153;280;171;190;134;0
17577;xy.94501;Ambrosia artemisiifolia L.;11,2;10;32;76,76;27,6;-3,4;31;19;2,4;20,5;0,9;633;80;38;21;201;120;192;133;114;81;1
17578;xy.94821;Ambrosia artemisiifolia L.;11,1;9,4;30;74,77;27,4;-3,1;30,5;20,5;2,7;20,5;1,2;947;101;50;20;280;164;280;183;26;117;0
17579;xy.95063;Ambrosia artemisiifolia L.;10,8;9,6;31;74,15;26,8;-3,5;30,3;20,1;2,4;20,1;0,9;937;100;50;20;276;163;276;184;37;110;0
17580;xy.95067;Ambrosia artemisiifolia L.;10,9;9,5;31;74,15;27;-3,4;30,4;20,1;2,5;20,1;1;937;100;50;20;276;163;276;183;119;109;0
17581;xy.95069;Ambrosia artemisiifolia L.;10,7;9,6;31;73,98;26,8;-3,5;30,3;20;2,4;20;0,9;959;101;53;19;277;171;277;193;25;142;1
17582;xy.95070;Ambrosia artemisiifolia L.;10,9;9,5;31;74,21;27;-3,3;30,3;20,2;2,5;20,2;1;957;101;52;19;277;169;277;190;90;128;0
17583;xy.93587;Ambrosia artemisiifolia L.;10,6;9,6;31;74,17;26,6;-3,8;30,4;19,8;2,2;19,8;0,7;916;100;48;21;277;156;277;175;119;107;0
17584;xy.93588;Ambrosia artemisiifolia L.;10,6;9,6;31;74,17;26,6;-3,8;30,4;19,8;2,2;19,8;0,7;919;100;48;21;278;157;278;176;119;107;0
17585;xy.93838;Ambrosia artemisiifolia L.;11,1;9,4;30;75,25;27,4;-3,1;30,5;20,5;2,6;20,5;1,1;935;101;49;21;280;161;280;179;171;117;0
17586;xy.93914;Ambrosia artemisiifolia L.;11,1;9,4;30;74,34;27,4;-3;30,4;20,5;2,7;20,5;1,3;966;101;52;20;280;169;280;191;83;119;0
17587;xy.94498;Ambrosia artemisiifolia L.;11,2;10,2;32;76,81;27,8;-3,5;31,3;19;2,4;20,6;0,9;652;81;40;20;204;127;194;140;108;87;0
17588;xy.94499;Ambrosia artemisiifolia L.;11,2;10,1;32;76,87;27,8;-3,4;31,2;19,1;2,4;20,6;0,9;662;82;41;19;206;130;196;143;300;78;0
17589;xy.93135;Ambrosia artemisiifolia L.;10,5;9,8;31;74,03;26,6;-4,2;30,8;19,8;2,1;19,8;0,6;917;100;50;20;273;160;273;182;21;96;0
17590;xy.93169;Ambrosia artemisiifolia L.;8,8;8,2;30;67,26;23,8;-3,4;27,2;5,1;3,9;17,4;0,1;1349;152;92;19;441;288;298;332;77;773;3
17591;xy.93179;Ambrosia artemisiifolia L.;10,9;9,5;31;74,98;27,2;-3,3;30,5;20,4;2,5;20,4;1;926;100;48;21;279;158;279;176;170;116;0
17592;xy.93504;Ambrosia artemisiifolia L.;7,6;9;30;72,32;23,3;-6,2;29,5;16,8;-0,6;16,8;-1,9;1069;122;55;24;348;175;348;192;285;602;6
17593;xy.93570;Ambrosia artemisiifolia L.;11,1;9,4;30;74,71;27,4;-3;30,4;20,5;2,7;20,5;1,3;967;102;52;20;281;169;281;190;78;119;0
17594;xy.93570;Ambrosia artemisiifolia L.;11,1;9,4;30;74,71;27,4;-3;30,4;20,5;2,7;20,5;1,3;967;102;52;20;281;169;281;190;78;119;0
17595;xy.93073;Ambrosia artemisiifolia L.;15,4;9,3;34;63,03;30,1;2,8;27,3;12,3;23,5;23,5;7,6;853;120;41;35;329;132;132;252;326;0;0
17596;xy.93073;Ambrosia artemisiifolia L.;15,4;9,3;34;63,03;30,1;2,8;27,3;12,3;23,5;23,5;7,6;853;120;41;35;329;132;132;252;326;0;0
17597;xy.93122;Ambrosia artemisiifolia L.;11,1;10;32;76,56;27,4;-3,5;30,9;18,9;2,3;20,5;0,9;657;83;40;21;207;126;198;139;113;83;0
17598;xy.93122;Ambrosia artemisiifolia L.;11,1;10;32;76,56;27,4;-3,5;30,9;18,9;2,3;20,5;0,9;657;83;40;21;207;126;198;139;113;83;0
17599;xy.93126;Ambrosia artemisiifolia L.;13,5;9,3;33;65,2;28,6;0,8;27,8;10,1;21,9;21,9;5,3;952;130;48;32;358;159;159;275;130;219;1
17600;xy.93133;Ambrosia artemisiifolia L.;14,8;9,8;35;61,97;29,8;2,3;27,5;11,7;22,9;22,9;7,2;880;122;41;34;336;138;138;253;309;-3;0
17601;XY.132328;Ambrosia artemisiifolia L.;11,1;9,4;30;74,44;27,4;-3;30,4;20,5;2,7;20,5;1,3;973;103;51;21;289;166;289;187;102;124;0
17602;XY.132330;Ambrosia artemisiifolia L.;11,1;9,4;30;74,43;27,4;-3;30,4;20,5;2,7;20,5;1,3;975;103;52;20;287;169;287;190;298;124;0
17603;XY.132898;Ambrosia artemisiifolia L.;10,2;9,4;31;74,59;26,2;-4,1;30,3;19,5;1,7;19,5;0,3;932;103;48;22;291;155;291;173;169;170;2
17604;xy.92999;Ambrosia artemisiifolia L.;10,6;9,6;31;74,37;26,6;-3,8;30,4;19,9;2,2;19,9;0,7;917;100;48;21;279;156;279;174;90;107;0
17605;xy.93059;Ambrosia artemisiifolia L.;10,6;10;32;73,66;26,8;-3,7;30,5;18,1;2,4;19,7;0,7;757;98;44;23;244;137;235;154;61;163;1
17606;xy.93062;Ambrosia artemisiifolia L.;15,4;9,3;34;63,1;30,1;2,9;27,2;12,3;23,6;23,6;7,6;850;120;41;35;328;132;132;251;330;9;0
17608;XY.132217;Ambrosia artemisiifolia L.;10,8;10,1;32;72,16;27;-3,7;30,7;6,4;2,6;19,8;1,1;971;102;60;17;275;185;265;216;90;152;2
17611;XY.132227;Ambrosia artemisiifolia L.;11,1;10,1;33;71,58;27,3;-3,3;30,6;6,7;3;20;1,5;977;105;61;16;284;190;258;222;131;114;1
17612;XY.132231;Ambrosia artemisiifolia L.;10,6;10;33;71,11;26,7;-3,5;30,2;6,4;2,5;19,5;1,1;1004;109;64;16;295;197;262;230;93;228;0
17613;XY.132198;Ambrosia artemisiifolia L.;10,9;10,3;33;71,79;27,2;-3,4;30,6;18,3;2,9;19,9;1,3;950;105;58;17;276;180;271;208;168;130;0
17614;XY.132203;Ambrosia artemisiifolia L.;11,1;10,3;33;71,95;27,4;-3,3;30,7;18,5;3;20,2;1,5;947;103;57;17;271;179;267;209;154;150;1
17615;XY.132205;Ambrosia artemisiifolia L.;10,8;10,2;33;71,9;27;-3,5;30,5;18,2;2,6;19,8;1,2;957;104;58;17;275;180;270;210;197;102;1
17616;XY.132206;Ambrosia artemisiifolia L.;11;10,2;33;72,12;27,2;-3,5;30,7;18,4;2,8;20;1,3;952;103;58;17;272;180;267;209;178;98;1
17619;XY.131937;Ambrosia artemisiifolia L.;10,9;9,8;32;73,82;27,1;-3,5;30,6;20,1;2,7;20,1;1;791;96;43;25;260;132;260;150;105;112;0
17620;XY.131938;Ambrosia artemisiifolia L.;10,9;9,8;32;73,82;27,1;-3,5;30,6;20,1;2,7;20,1;1;791;96;43;25;260;132;260;150;105;112;0
17621;XY.132186;Ambrosia artemisiifolia L.;11,2;10,3;33;72,08;27,5;-3,2;30,7;18,6;3,1;20,2;1,6;934;104;56;18;273;175;269;203;18;91;0
17622;XY.132188;Ambrosia artemisiifolia L.;11,2;10,3;33;72,08;27,5;-3,2;30,7;18,6;3,1;20,2;1,6;934;104;56;18;273;175;269;203;18;91;0
17623;XY.132189;Ambrosia artemisiifolia L.;11,2;10,3;33;72,08;27,5;-3,2;30,7;18,6;3,1;20,2;1,6;934;104;56;18;273;175;269;203;18;91;0
17624;XY.132192;Ambrosia artemisiifolia L.;11,2;10,3;33;71,69;27,5;-3,1;30,6;18,5;3,2;20,2;1,6;939;104;57;17;273;178;269;206;49;94;0
17625;XY.130885;Ambrosia artemisiifolia L.;11,2;9,4;31;73,3;27,4;-2,7;30,1;11,6;2,9;20,4;1,5;1022;106;59;18;302;187;281;213;171;142;0
17626;XY.130886;Ambrosia artemisiifolia L.;10,9;9,3;31;72,09;26,9;-2,7;29,6;11,4;2,7;20;1,5;1102;116;66;18;332;207;290;238;244;156;1
17627;XY.130887;Ambrosia artemisiifolia L.;11,3;9,4;31;72,48;27,4;-2,6;30;11,7;3,1;20,4;1,7;1058;111;62;18;317;197;282;226;80;130;0
17628;XY.130888;Ambrosia artemisiifolia L.;11,1;9,4;31;72,49;27,2;-2,6;29,8;11,6;2,9;20,2;1,6;1078;113;64;18;324;201;286;231;129;160;1
17630;XY.131936;Ambrosia artemisiifolia L.;10,9;9,8;32;73,82;27,1;-3,5;30,6;20,1;2,7;20,1;1;791;96;43;25;260;132;260;150;132;114;0
17631;XY.130745;Ambrosia artemisiifolia L.;10,4;10,3;33;72,24;26,7;-3,7;30,4;17,7;2,4;19,3;0,7;847;105;50;21;266;158;256;179;162;163;3
17637;XY.109031;Ambrosia artemisiifolia L.;10,7;10;32;74,01;26,9;-4,3;31,2;18,3;2,2;19,9;0,6;923;101;53;19;270;164;270;191;25;95;0
17639;XY.130639;Ambrosia artemisiifolia L.;11,2;9,4;31;72,5;27,3;-2,7;30;11,7;2,9;20,3;1,6;1059;111;62;18;318;196;283;224;171;137;1
17640;XY.130641;Ambrosia artemisiifolia L.;11,3;9,4;31;72,59;27,4;-2,5;29,9;11,7;3;20,4;1,7;1044;109;61;18;312;193;280;221;167;139;1
17641;XY.130642;Ambrosia artemisiifolia L.;11,3;9,4;31;71,75;27,3;-2,4;29,7;11,8;3,1;20,3;1,9;1090;116;66;18;331;206;284;237;95;172;0
17642;XY.130642;Ambrosia artemisiifolia L.;11,3;9,4;31;71,75;27,3;-2,4;29,7;11,8;3,1;20,3;1,9;1090;116;66;18;331;206;284;237;95;172;0
17643;XY.109025;Ambrosia artemisiifolia L.;10,6;10;32;73,96;26,8;-4,4;31,2;18,3;2,1;19,8;0,6;926;101;53;19;270;165;270;192;286;107;0
17644;XY.109026;Ambrosia artemisiifolia L.;10,6;10;32;74,1;26,9;-4,3;31,2;18,3;2,1;19,9;0,6;925;101;53;19;270;165;270;192;6;118;0
17645;XY.109027;Ambrosia artemisiifolia L.;10,6;10;32;73,83;26,8;-4,3;31,1;18,3;2,2;19,8;0,6;931;101;54;19;270;167;270;194;286;107;0
17646;XY.109028;Ambrosia artemisiifolia L.;10,6;9,9;31;73,78;26,8;-4,3;31,1;18,2;2,2;19,8;0,6;929;101;54;19;270;166;270;194;6;118;0
17647;XY.109029;Ambrosia artemisiifolia L.;10,7;10;32;74,01;26,9;-4,3;31,2;18,3;2,2;19,9;0,6;923;101;53;19;270;164;270;191;33;98;0
17648;XY.109030;Ambrosia artemisiifolia L.;10,7;10;32;74,11;26,9;-4,3;31,2;18,3;2,2;19,9;0,6;920;101;53;19;270;164;270;190;333;95;0
17649;XY.109019;Ambrosia artemisiifolia L.;10,7;9,9;31;74,18;26,9;-4,3;31,2;18,4;2,1;19,9;0,6;927;101;53;19;270;165;270;192;258;97;0
17650;XY.109020;Ambrosia artemisiifolia L.;10,5;9,9;31;74,18;26,7;-4,5;31,2;18,2;2;19,7;0,4;932;102;53;19;273;166;273;192;348;121;0
17651;XY.109021;Ambrosia artemisiifolia L.;10,5;9,9;31;74,18;26,7;-4,5;31,2;18,2;2;19,7;0,4;932;102;53;19;273;166;273;192;258;97;0
17652;XY.109022;Ambrosia artemisiifolia L.;10,7;10;32;74,07;26,9;-4,3;31,2;18,3;2,1;19,9;0,6;923;101;53;19;270;164;270;191;34;102;0
17653;XY.109023;Ambrosia artemisiifolia L.;10,7;9,9;31;74,18;26,9;-4,3;31,2;18,4;2,1;19,9;0,6;927;101;53;19;270;165;270;192;286;107;0
17654;XY.109024;Ambrosia artemisiifolia L.;10,7;9,9;31;74,19;26,9;-4,3;31,2;18,4;2,2;19,9;0,6;930;101;54;19;270;167;270;194;286;107;0
17655;XY.109013;Ambrosia artemisiifolia L.;10,6;10;32;74,11;26,9;-4,3;31,2;18,3;2,1;19,9;0,6;917;101;52;19;270;162;270;189;156;96;0
17656;XY.109014;Ambrosia artemisiifolia L.;10,6;9,9;31;74,17;26,9;-4,4;31,3;18,3;2,1;19,9;0,6;924;101;53;19;270;164;270;191;348;121;0
17657;XY.109015;Ambrosia artemisiifolia L.;10,7;10;32;74,07;26,9;-4,3;31,2;18,3;2,1;19,9;0,6;923;101;53;19;270;164;270;191;72;96;0
17658;XY.109016;Ambrosia artemisiifolia L.;10,7;9,9;31;74,22;26,9;-4,3;31,2;18,4;2,2;19,9;0,6;927;101;53;19;270;165;270;192;270;96;0
17659;XY.109017;Ambrosia artemisiifolia L.;10,6;9,9;31;74,35;26,9;-4,4;31,3;18,4;2,1;19,9;0,6;924;101;53;19;270;164;270;191;348;121;0
17660;XY.109018;Ambrosia artemisiifolia L.;10,7;9,9;31;74,23;26,9;-4,3;31,2;18,4;2,1;19,9;0,6;925;101;53;19;270;165;270;192;348;121;0
17661;XY.109007;Ambrosia artemisiifolia L.;10,6;9,9;31;74,37;26,9;-4,4;31,3;18,3;2,1;19,9;0,5;920;101;52;19;270;163;270;189;206;96;0
17662;XY.109008;Ambrosia artemisiifolia L.;10,6;9,9;31;74,37;26,9;-4,4;31,3;18,3;2,1;19,9;0,5;920;101;52;19;270;163;270;189;1;96;0
17663;XY.109009;Ambrosia artemisiifolia L.;10,6;9,9;31;74,17;26,9;-4,4;31,3;18,3;2,1;19,9;0,6;919;101;52;19;270;162;270;189;135;99;0
17664;XY.109010;Ambrosia artemisiifolia L.;10,6;9,9;31;74,17;26,9;-4,4;31,3;18,3;2,1;19,9;0,6;919;101;52;19;270;162;270;189;81;97;0
17665;XY.109011;Ambrosia artemisiifolia L.;10,6;9,9;31;74,17;26,9;-4,4;31,3;18,3;2,1;19,9;0,6;919;101;52;19;270;162;270;189;58;95;0
17666;XY.109012;Ambrosia artemisiifolia L.;10,6;9,9;31;74,24;26,9;-4,4;31,3;18,3;2,1;19,9;0,6;922;101;53;19;270;164;270;190;58;95;0
17667;XY.109000;Ambrosia artemisiifolia L.;10,6;9,9;31;74,37;26,9;-4,4;31,3;18,3;2,1;19,9;0,5;919;101;52;19;270;162;270;189;348;97;0
17668;XY.109001;Ambrosia artemisiifolia L.;10,6;9,9;31;74,28;26,9;-4,4;31,3;18,3;2,1;19,9;0,5;919;101;52;19;270;162;270;189;8;96;0
17669;XY.109002;Ambrosia artemisiifolia L.;10,6;9,9;31;74,35;26,9;-4,4;31,3;18,4;2,1;19,9;0,6;923;101;53;19;270;164;270;190;168;96;0
17670;XY.109003;Ambrosia artemisiifolia L.;10,6;9,9;31;74,35;26,9;-4,4;31,3;18,4;2,1;19,9;0,6;923;101;53;19;270;164;270;190;168;96;0
17671;XY.109004;Ambrosia artemisiifolia L.;10,7;9,9;31;74,22;26,9;-4,3;31,2;18,4;2,2;19,9;0,6;927;101;53;19;270;165;270;192;315;97;0
17672;XY.109005;Ambrosia artemisiifolia L.;10,6;9,9;31;74,35;26,9;-4,4;31,3;18,4;2,1;19,9;0,6;923;101;53;19;270;164;270;190;1;96;0
17673;XY.108994;Ambrosia artemisiifolia L.;10,6;9,9;31;74,28;26,8;-4,4;31,2;18,3;2,1;19,8;0,5;922;101;52;19;271;163;271;189;35;98;0
17674;XY.108995;Ambrosia artemisiifolia L.;10,6;9,9;31;74,28;26,8;-4,4;31,2;18,3;2,1;19,8;0,5;919;101;52;19;271;162;271;188;35;98;0
17675;XY.108996;Ambrosia artemisiifolia L.;10,6;9,9;31;74,49;26,9;-4,4;31,3;18,4;2,1;19,9;0,5;919;101;52;19;271;162;271;188;348;97;0
17676;XY.108997;Ambrosia artemisiifolia L.;10,6;9,9;31;74,37;26,9;-4,4;31,3;19,9;2,1;19,9;0,5;918;101;52;20;272;161;272;187;8;96;0
17677;XY.108998;Ambrosia artemisiifolia L.;10,6;9,9;31;74,33;26,9;-4,4;31,3;18,4;2,1;19,9;0,5;922;101;52;19;271;163;271;189;35;98;0
17678;XY.108999;Ambrosia artemisiifolia L.;10,6;9,9;31;74,44;26,9;-4,4;31,3;18,3;2,1;19,9;0,5;922;101;52;19;270;163;270;189;35;98;0
17679;XY.104086;Ambrosia artemisiifolia L.;10,6;9,7;31;74,33;26,6;-4;30,6;19,8;2,2;19,8;0,6;779;93;40;27;263;125;263;139;158;129;0
17680;XY.104093;Ambrosia artemisiifolia L.;10,8;9,7;31;73,97;27;-3,6;30,6;20;2,6;20;0,9;770;94;42;25;255;128;255;145;118;112;0
17681;XY.104227;Ambrosia artemisiifolia L.;10,9;9,4;31;72,81;27,1;-2,9;30;11,4;2,7;20,1;1,3;1045;108;60;18;309;191;286;218;131;165;1
17682;XY.104229;Ambrosia artemisiifolia L.;11,2;9,4;31;72,5;27,3;-2,7;30;11,7;2,9;20,3;1,6;1059;111;62;18;318;196;283;224;171;137;1
17683;XY.104296;Ambrosia artemisiifolia L.;10,3;9,7;31;74,19;26,3;-4,3;30,6;19,5;1,9;19,5;0,4;843;97;42;27;283;133;283;145;14;150;0
17684;XY.104399;Ambrosia artemisiifolia L.;8,1;9,2;31;71,35;23,8;-5,5;29,3;15,4;0,1;16,9;-1,4;890;116;51;25;297;157;290;178;77;737;3
17685;XY.101174;Ambrosia artemisiifolia L.;10,3;9,7;31;74,21;26,3;-4,3;30,6;19,5;1,9;19,5;0,4;843;97;42;27;283;133;283;145;9;151;0
17686;XY.101186;Ambrosia artemisiifolia L.;10,5;9,7;31;74,19;26,6;-4,1;30,7;19,7;2,2;19,7;0,5;779;92;40;27;264;124;264;137;146;130;0
17687;XY.104071;Ambrosia artemisiifolia L.;11;9,7;31;74,09;27,1;-3,5;30,6;20,1;2,7;20,1;1;763;94;42;25;252;127;252;144;130;103;0
17688;XY.104072;Ambrosia artemisiifolia L.;10,8;9,7;31;74,02;27;-3,6;30,6;20;2,5;20;0,9;778;94;42;25;258;128;258;144;242;114;0
17689;XY.104077;Ambrosia artemisiifolia L.;10,6;9,7;31;73,96;26,7;-3,9;30,6;19,8;2,4;19,8;0,7;780;93;41;26;260;126;260;141;206;126;0
17690;XY.104077;Ambrosia artemisiifolia L.;10,6;9,7;31;73,96;26,7;-3,9;30,6;19,8;2,4;19,8;0,7;780;93;41;26;260;126;260;141;206;126;0
17691;VUKOVINA;Ambrosia artemisiifolia L.;10,5;9,7;31;73,93;26,5;-3,9;30,4;19,7;2,2;19,7;0,7;925;100;50;20;274;161;274;182;198;102;0
17692;XY.100439;Ambrosia artemisiifolia L.;11,2;9,4;32;70,42;27;-2,3;29,3;7;3,2;20,1;1,9;1117;125;73;18;355;226;265;262;205;148;1
17693;XY.100458;Ambrosia artemisiifolia L.;10,4;9,7;31;75,95;26,5;-4;30,5;18,1;1,8;19,7;0,3;667;86;40;22;215;126;206;139;195;189;0
17694;XY.100465;Ambrosia artemisiifolia L.;10;9,6;31;74,25;25,9;-4,6;30,5;19,2;1,6;19,2;0,1;924;104;44;26;306;144;306;158;77;238;0
17695;XY.100474;Ambrosia artemisiifolia L.;13,5;8,2;30;65,68;28,4;1,7;26,7;10;22,1;22,1;5,3;981;132;45;31;357;164;164;301;38;349;1
